subject|content_html|ip_address|created_date|user|item
|偶买到了，哈哈|218.73.129.127|2004-05-28 07:42:00.000|DOLPHINK|309
|杭州新华书店（文二路）|218.75.124.65|2005-05-06 23:59:57.127|CCCP|309
|<P>这个封面太可怕了</P><P>撤下去吧</P><P>或者换成日版的封面（人狼城有）</P>|61.178.176.59|2004-05-17 11:10:00.000|GFinger|312
|发现您看书的速度真的好快啊。。。。。。|219.136.19.3|2004-05-17 12:11:00.000|hjb|312
|<P>我就是你那位朋友,明天就能看到这本书了.</P><P>期待呀~!    哈哈~~~~~</P>|218.94.22.97|2004-05-17 16:04:00.000|drury|312
|<P>hehe</P><P>封面是按照剧情画的,现在换上新潮社文库版封面.</P>|202.102.111.1|2004-05-18 09:40:00.000|ellry|312
|上面两位都是大学生吗？同一间学校？？|61.144.51.19|2004-05-18 11:43:00.000|hjb|312
|只是认识的朋友，都喜欢侦探小说|202.102.111.14|2004-05-18 12:48:00.000|ellry|312
|<P>我还是觉得台版的封面来的刺激点～</P><P>更符合小说中的童谣～（虽然到现在还没开始看）</P>|218.94.22.97|2004-05-19 16:15:00.000|drury|312
|ellry,您有私人网页吗？大学生吗？|219.137.207.19|2004-05-25 13:50:00.000|hjb|312
|<p>如何能买啊</p>|61.165.17.198|2004-06-18 09:23:32.650|夕曦|312
|<p>恐怕只有台湾网上书店才能买到，比如<a href="http://www.books.com.tw">www.books.com.tw</a>。不过价钱方面远高于国内书价。</p>|202.102.111.7|2004-06-19 20:32:41.170|ellry|312
|<p>哪买的？</p>|218.19.60.10|2004-06-17 05:06:24.440|hjb|321
|<p>上海《大侠与名探》杂志社。</p>|202.102.111.196|2004-06-17 06:20:18.920|ellry|321
|这是本好书，我看过了。|218.94.2.234|2004-06-18 02:53:41.657|服部|321
|你还真是博览群书啊！天天你除了看书你还干别的吗？|219.140.238.113|2004-11-08 18:07:51.760|小（笨）猪|321
|<p>这么快就扫好了？感谢老埃为我们提供这么好的东西．这么好的东西应该收藏．</p> <p>另外Ｇ．Ｋ切斯特顿的随笔集也不错，下次也请扫上来</p>|218.2.102.88|2004-06-25 22:30:04.900|drury|336
|<p>随笔集？是那本布朗神父探案集里有嘛？</p>|219.137.143.36|2004-06-26 04:30:22.970|hjb|336
|随笔集指的是百花文艺出版社出版的《切斯特顿随笔集》，里面收录了《为侦探小说辩护》等文章吧。|210.52.238.143|2004-06-26 06:36:52.880|ellry|336
|是的，南图有这本．暂时在我手上|218.2.102.75|2004-06-26 07:54:28.947|drury|336
|是国内出版的嘛？最近出的嘛？切斯特顿除了布朗神父探案集在国内出版，还有哪些？|219.137.195.203|2004-06-26 11:19:08.883|hjb|336
|不错，有时间看一下。。。刚又到香港搜书，找到《歪曲的枢纽》。。。对了，能否介绍一下卜洛克，刚买了《八百万种死法》|219.137.207.234|2004-08-07 09:03:20.120|hjb|344
|劳伦斯·卜洛克是美国当代著名的硬汉派小说作家，《八百万种死法》是他的私家侦探马修·史卡德系列的一本，关于卜洛克的介绍可以参考台湾的网站：<a href="http://home.kimo.com.tw/postashley">http://home.kimo.com.tw/postashley</a>|210.52.238.5|2004-08-08 21:48:34.913|ellry|344
|哦，原来是硬汉派的，有点失望。。。<br />|219.137.36.175|2004-08-09 03:47:09.753|hjb|344
|看了你的许多书评，感觉你对thriller,mystery有很深入的研究，不知你是否喜欢James Patterson，Patricia Cornwell的作品，还有目前在美国正红的karin slaughter.我是引进这些作家至中国的编辑，希望多交流多沟通。上面是我的msn。|221.137.157.234|2004-11-13 10:32:12.207|忙忙7|351
|<p>我觉得在《死亡之吻》里的文人雅士是很可怜但让人着迷的人，在看书时我一直在想象他的样子，也许会觉得他是个十恶不赦的人，但也有可怜的年少经历。还有就是真的很少写了那个黑人警察的心理分析过程，所以很难相信他是个那么聪明的人。</p> <p>我的msn是<a href="mailto:lianmie_jin@hotmail.com">lianmie_jin@hotmail.com</a>要是有人有一样的想法或者是詹姆斯帕特森的书迷就和我联系吧！还有别忘了有了他的最新消息要告诉我呀</p>|219.150.12.23|2005-03-10 01:58:27.983|大大咧咧的女孩|351
|zhu|220.160.198.242|2005-08-24 21:15:21.563|he|351
|他的网页真的很棒,我是每天都会去的,我喜欢搜集些关于推理的周边,在那里有很多的推理作家的照片|213.59.125.38|2004-11-04 07:55:57.540|岛田军副将|377
|55555国外真好，我们在里面的被屏蔽了上不去啊5555|221.226.2.23|2004-11-06 22:00:31.603|伤痕|377
|听说用代理(proxy)便可以上得去。|218.103.208.199|2004-11-06 23:35:00.073|香港的路人甲|377
|<p>是的，但是需要使用国外的代理服务器，如果是校园网因为只能访问国内IP可能还是无法上。</p>|210.52.240.193|2004-11-07 03:59:14.250|ellry|377
|<p>只有疯子才能了解疯子！</p> <p>岛田庄司笔下的御手洗洁的一句“名言”是我最为激赏的。因为岛田庄司笔下的罪犯的确是一帮无可救药的疯子。他们摒弃了别的解决手法单单选择了最极端的杀人手法而且还是惊天动地的那种。</p> <p>&nbsp;</p> <p>日本战后因国字改革，侦字并没有收进日本当做汉字的表内，所以侦探小说便改为推理小说。而推理小说大概也就是充斥着一个谜团的解谜小说吧。</p> <p>&nbsp;</p> <p>之后的松本清张虽然扛举社会派的大局，但是这样的削弱解谜成分的小说始终会被我们这样读着黄金时期侦探小说长大的一代所厌烦，我们是回到原点重拾本格解谜的乐趣。岛田庄司恰巧由此而生，但是岛田庄司他明智的是没有完全坚持御手洗洁探案，而是通过吉敷竹史系列开拓日后新本格发展的道路，和ellry聊天的时候也说道就是因为有了吉敷竹史才有了日后京极夏彦的《菇获鸟的夏天》。</p> <p>&nbsp;</p> <p>自认看了不少的推理小说，本格社会硬汉犯罪小说甚至是悬疑小说都看了几本，虽说乐趣各有不同我也是十分享受所有的读书经历，但是最让我难忘的大概还是本格小说。</p> <p>&nbsp;</p> <p>我们小的时候都看过童话，长大后对那些骑扫帚的女巫产生了距离感，新鲜不再激动不再。岛田庄司却将一个近似童话的事件以实际的手法展现在我们面前。完全是一种成人童话。</p>|218.2.102.58|2004-11-07 08:50:28.667|drury|381
|<p>自从阅过《占星术杀人魔法》后，终于了解到什么是精品；自从读过《异想天开》后，终于了解什么叫宏大；自从翻过《北方夕鹤2/3杀人》后，终于了解什么叫人性化的侦探；自从看了《异邦骑士》后，终于领悟到，原来侦探小说可以这样写；自从知道他叫岛田庄司后，终于找到了日本推理小说界的偶像；</p>|221.226.99.52|2004-11-07 22:35:43.477|马天|381
|吉敷竹史和&lt;姑获鸟之夏&gt;有什么关系?|24.150.236.240|2004-11-07 22:37:39.583|yukq|381
|<p>当时谈到岛田精明之处是将本格谜团披上社会派的外衣。等岛田等人逐渐开创本格道路之后，京极夏彦才能以《姑获鸟之夏》走红</p> <p>我和ellry认为如果先有京极夏彦的姑获鸟，未必会走红</p>|218.94.60.11|2004-11-08 02:32:03.253|drury|381
|<p>还是不太明白"将本格谜团披上社会派的外衣"与《姑获鸟之夏》有什么关系.....不过曾看过岛田庄司在"季刊 岛田庄司online"上的日记中提到过这样的事(原文):"我回忆起了与唐木先生(注:讲谈社文艺第三部部长,京大推研会出身.因为一手发掘了京极夏彦而名声大振.与森博嗣夫妇私交甚好.日本推理小说业界的重量极人物)和京极夏彦先生最初会面的情形.是出于什么缘由已经忘了,地点在中野,一起的还有<font color="#333333">綾辻行人先生.当时京极先生没怎么说话,给人以非常沉默寡言的印象.当时认为那天他跟我说的大体上都是些初次见面的客套话,也没怎么太当真.不过如今却体现出了相当的价值.</font></p> <p><font color="#333333">&nbsp; 京极夏彦先生跟我说他以前在旧书店闲逛的时候,发现了放在推荐角的一本四六开的书,书带上写着"不可能犯罪"这五个字.这个汉语单字的气势让他稍稍有些异样的感觉,一下子就映入了他的眼帘.接着想都不想就买了下来,读起来觉得相当有趣.从那起就开始产生了自己也创作小说的念头.最初的作品写出来以后,他想着希望能由出版了那本"不可能犯罪"小说的出版公司来出版,就唐突地给讲谈社打了电话.一般出版社的编辑对于这样的电话都会敷衍了事,但相反地,那时接到电话的编辑却很快读完了他的作品,并且对于他这个尚没有任何小说创作成就的人采取了非常有诚意的和非常及时的反馈和行动.这个给予他回应的编辑就是唐木先生,而那本"不可能犯罪"的书,就是我的&lt;御手洗洁的问候&gt;.</font></p> <p><font color="#333333">&nbsp; 京极先生那天说了各种各样的话题,上述的事大概也不是完全的事实吧.如果这番话还是有多少真实成分的话,那我就成了将京极夏彦先生引入讲谈社的几分之一的理由了......."</font></p> <p>&nbsp; 以上就可以解释一切<font color="#333333">京极夏彦与岛田庄司的渊源.</font>可以说有了御手洗洁才有了&lt;姑获鸟之夏&gt;才更妥当吧.而且京极堂和关口的搭档的原形也被普遍认为是御手洗和石冈.至于姑获鸟的走红,涉及原因有很多,不过平成的新本格到京极夏彦的出道才正式形成潮流也是不争的事实.</p>|24.150.236.240|2004-11-10 02:33:16.247|yuka|381
|虽然不抱正面看法,但华丽的风格奠定了作者在推理小说创作领域中的特殊地位.真是让人看得大伤元气.|61.170.217.4|2005-02-16 09:46:17.680|josephie|393
|虽然不抱正面看法,但华丽的风格奠定了作者在推理小说创作领域中的特殊地位.真是让人看得大伤元气.|61.170.217.4|2005-02-16 09:47:03.680|josephie|393
|<p>看完密室物语再看吧。。。<br /></p>|202.105.32.173|2004-11-26 05:51:47.160|hjb|396
|讀者的本格……|219.76.29.216|2004-11-26 22:31:21.630|test|396
|100页的解答……景仰中……|219.144.200.170|2004-12-02 03:57:06.800|小哈|396
|任翔女士的大作我读过，不错，希望进一步补充现当代国内侦探作家的近作和发展情况，再次出版|221.234.39.225|2005-03-06 11:36:56.057|读者|409
|<p>嘿嘿，我还没看^_^</p> <p>复旦的朋友说这部作品超过《三口棺材》呢^_^</p>|221.226.2.80|2004-12-13 22:05:19.377|伤痕|415
|<p>歪曲的枢纽最主要的优点在于它的解答部分和机械人偶,当然第一部分的真假爵士也很富于趣味.机械人偶的诡异和作用我觉得可以和三口棺材的传说相媲美,甚至是超越&lt;三口棺材&gt;的哥特化设置的,因为它的作用更大,不像三口棺材的传说那样一看就知道是超自然的,不可能的,而机械人偶确实是存在过的,会动的人偶就显得更加能赢得读者的好奇心.另一方面解答部分尤其是多重解答部分的合乎逻辑甚至相当严密,最后的结局相当意外.尽管这本书有些许不足之处,但是仍然是部杰作.我认为,歪曲的枢纽和三口棺材相比至少在诡计手法上不如后者.</p>|202.102.99.207|2004-12-14 07:39:30.653|ellry|415
|<p>《歪》是一部诽誉参半的作品，一部分人对凶手在那种情况下能够执行任务抱有怀疑，甚至不惜调用大量的研究资料来显示它的不可行性。支持的人也有同样明确的事实证据进行反驳。尽管分歧巨大，卡仍然自认为这是他最出色的作品之一，喜欢的程度似乎尤《三口棺材》之上。 <p>我觉得《歪》是一个很好看的故事，但诡计上没有《三口棺材》和《犹大之窗》来得瑰丽。|128.205.205.89|2004-12-14 10:28:32.060|leyang|415
|才看完，感觉诡计的确谈有点平淡。但是那个人偶把我看后半部分的注意力全吸引了。老埃出手好快~|218.2.32.9|2004-12-17 20:06:01.987|qwe21120yue|415
|还是比较喜欢《三口棺材》，想不到连用两个诡计。。。|202.105.32.17|2004-12-19 05:56:32.170|hjb|415
|听起来很不错的样子，很多谜团的那种^_^不知道既晴驾驭的怎样|218.92.27.28|2005-02-02 10:14:21.690|伤痕|427
|<p>你眼中怎样的作品才有五星呢</p>|61.233.144.194|2005-02-03 02:26:25.077|sky|427
|<p>如果单纯定条条框框，很难说清楚，卡尔的《三口棺材》是我认为的五星典范，当然它不是五星最起码的标准。</p>|61.155.241.134|2005-02-03 07:39:32.420|ellry|427
|ellry用多少錢買的？|61.144.104.86|2005-02-05 02:57:28.660|hjb|427
|<p>魔法妄想症的定价是新台币200元。</p>|202.102.94.8|2005-02-05 08:09:37.790|ellry|427
|二战后传统侦探小说的下滑，在EQ后期的作品也有明显的迹象，EQ努力求变以和时代并进这点是值得肯定的，只是努力的结果并没有想像中有成效，终免不了被 战后如洪水般的间谍/硬汉浪潮给淹没。这时期的作品，如ellry指出，EQ从神探的形态转向对人性思考的“人”，去一步说，甚至感觉EQ有点多愁善感， 尤其借末期的作品如<span class="articlefont"><span class="articlefont"><span id="lblArticle">《Inspector Queen's Own Case》，</span></span></span><span class="articlefont"><span class="articlefont"><span id="lblArticle">《最后一击》等，缅怀着过去自己大展身手的黄金时期，兴叹时日不再。</span></span></span>|128.205.205.89|2005-02-07 12:09:43.627|乐阳|431
|<p>奎因后期的小说，比较喜欢《十日惊奇》，简洁、精纯。</p> <p>不过总觉得奎因的转型有点力不从心，作品的知识含量是够了，但理性色彩太重，没有塑造出几个真正有个性的人物出来，纯文学味道还是太淡。</p> <p>当然，看推理小说不必在这方面强求，奎因不愿吃老本，不断突破自己的精神是极值得我们后辈敬佩的。</p>|218.6.8.234|2005-02-08 10:13:13.533|bcbulang|431
|<p>有听说过Ellery Queen的“The Adventure of&nbsp; Ellery Queen”？</p>|219.137.204.123|2005-02-18 10:04:13.850|hjb|431
|看到ellry的奎因百年文集征订启事，也已经给ellry发邮件了，就是不知道可以订得上与否，毕竟只有100本，想问一下为什么不多印一点呢，100本太少了吧，真正喜爱推理小说的大有人在呀!|202.122.91.12|2005-06-25 09:03:10.957|水无缘|462
